drug,method,block,gene_symbol,relevant_tissues,modalities,n_supporting_features,supporting_features,max_selection_count,max_abs_coef,signed_coef,expr_tau,expr_entropy,expr_top_tissue,expr_second_tissue,expr_top_median,expr_second_median,expr_median_tissue,expr_top_to_median,expr_class,target_type,target_pathway,direct_target,pct_improvement_dsen,lto_pct_improvement,dsen_shared_win_rate
5-Fluorouracil,DSEN,tissue,CAV2,AUTONOMIC_GANGLIA,expression,1,CAV2_Expr,127,5.7601695158004e-4,5.7601695158004e-4,0.2188213080274306,0.989747248286157,SALIVARY_GLAND,KIDNEY,12.59469,12.24526,10.75243,1.1713342937363926,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CCDC152,AUTONOMIC_GANGLIA,copy_number,1,CCDC152_CN,129,0.0021291514350840926,0.0021291514350840926,0.08628825469295431,0.999776738276944,BILIARY_TRACT,FIBROBLAST,4.149278499999999,4.107589,3.7565549999999996,1.104543524585691,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CLCF1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,CLCF1_CN,106,8.623208284821771e-4,8.623208284821771e-4,0.10626884096128425,0.9992346867893875,KIDNEY,CERVIX,7.622886,7.5861909999999995,6.8364674999999995,1.1150328733369976,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CNTN3,LUNG,copy_number,1,CNTN3_CN,141,0.0016730133191978603,-0.0016730133191978603,0.5250229317620427,0.9898702738405132,FIBROBLAST,PLEURA,7.923508,7.17395,3.54504075,2.2350964512890297,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CRIM1,AUTONOMIC_GANGLIA,expression,1,CRIM1_Expr,137,6.731216918639667e-4,6.731216918639667e-4,0.19510567654310784,0.9942820142699816,FIBROBLAST,KIDNEY,10.88955,10.46018,9.014892249999999,1.2079512098439114,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CUEDC1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,1,CUEDC1_Expr,138,0.0010271400666732077,0.0010271400666732077,0.12077711625594435,0.9985198939984384,CENTRAL_NERVOUS_SYSTEM,KIDNEY,7.7031975,7.684956,6.94865325,1.1085885599486491,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CXORF21,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,1,CXorf21_Expr,161,0.0038002647668491808,-0.0038002647668491808,0.5113220766383705,0.9954157139570111,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,7.4712575,3.928814,3.6425975,2.0510796210671094,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,CYTIP,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,1,CYTIP_Expr,156,0.0031133905146336067,-0.0031133905146336067,0.6037434182139502,0.9913235555458887,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LARGE_INTESTINE,9.7235195,4.109649,3.8491625000000003,2.526138997768995,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,DDX27,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,DDX27_CN,116,4.2454857528920897e-4,4.2454857528920897e-4,0.03398652287647477,0.999876002451715,BILIARY_TRACT,SALIVARY_GLAND,10.13421,10.11902,9.8471325,1.0291534109041387,broad,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,DNAH12,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE;OVARY,copy_number,2,DNAH12_CN,118,0.002909839538116426,-0.002909839538116426,0.0326170677321597,0.9999631959903699,LARGE_INTESTINE,LIVER,4.051458,4.04718,3.92888325,1.0311983691548992,broad,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,DUSP7,BONE,copy_number,1,DUSP7_CN,105,0.0012144663102753666,-0.0012144663102753666,0.12884725458089014,0.9995425340503098,SALIVARY_GLAND,UPPER_AERODIGESTIVE_TRACT,7.062765000000001,6.907607,6.175735250000001,1.1436314404831391,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,EIF4E,LARGE_INTESTINE,rppa_total,1,eIF4E,146,0.003038034250302383,-0.003038034250302383,0.10239587778227906,0.9998001084026933,SMALL_INTESTINE,SALIVARY_GLAND,7.689064999999999,7.301083500000001,6.89748825,1.1147630443589374,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,EIF4EBP1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,1,4E-BP1,145,0.002898953764661691,-0.002898953764661691,0.08267500792342228,0.999682784073291,BONE,SKIN,11.23252,11.17497,10.42934,1.077011584625681,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,FAM65C,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,FAM65C_CN,127,4.142485502195874e-4,4.142485502195874e-4,0.1134428769268397,0.9998055303725573,BONE,PANCREAS,5.037264,4.7357165,4.4483525,1.132388676481911,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,FNDC3B,SKIN,copy_number,1,FNDC3B_CN,117,0.0028620377269755574,0.0028620377269755574,0.11982286497444536,0.9991908838972705,FIBROBLAST,KIDNEY,10.5069,10.05396,9.467270500000001,1.1098130131593893,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,FSTL3,OVARY,copy_number,1,FSTL3_CN,124,0.0014005512911089064,-0.0014005512911089064,0.21092234996341616,0.9983694110634295,KIDNEY,FIBROBLAST,9.019017,8.5991415,7.06444675,1.2766770448089229,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,GGT8P,LARGE_INTESTINE,copy_number,1,GGT8P_CN,101,0.0012118678259954495,0.0012118678259954495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,GMFG,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,1,GMFG_Expr,174,0.0029645546549053074,-0.0029645546549053074,0.6057761425078764,0.9911278161273535,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SOFT_TISSUE,11.194890000000001,4.755839,4.39752925,2.5457226918956826,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
